nama_rumah,kamar_mandi,kamar_tidur,luas_m2,harga,harga_m2,alamat,link,harga_kategori,harga_m2_kategori,latitude,longitude,nomor,TEBET,SETIA BUDI,MAMPANG PRAPATAN,PASAR MINGGU,KEBAYORAN LAMA,CILANDAK,KEBAYORAN BARU,PANCORAN,JAGAKARSA,PESANGGRAHAN,kecamatan_terdekat,kota,provinsi,negara
Dijual Rumah Kawasan Cipete bebas banjir,3,4,353,15000000000,18915511,"Cipete Selatan, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-kawasan-cipete-bebas-banjir-oleh-doni-santoso-18878479,10 - 20 M,15 - 25 Juta,-6.277569952084483,106.79880008418057,392,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.02056773647699917,0.035481397781381034,0.06706320958800926,0.08004390240459802,0.06729758353804982,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah Hitung Tanah Lokasi Prime Cipete,3,3,250,15000000000,20519836,"Cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-hitung-tanah-lokasi-prime-cipete-oleh-remmi-michael-18681922,10 - 20 M,15 - 25 Juta,-6.277569952084483,106.79880008418057,393,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.02056773647699917,0.035481397781381034,0.06706320958800926,0.08004390240459802,0.06729758353804982,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Jual rumah jl. Rs Fatmawati murah harga NJOP jakarta selatan,3,4,145,15000000000,31120332,"Fatmawati, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jual-rumah-jl-rs-fatmawati-murah-harga-njop-jakarta-selatan-oleh-dewi-sabina-18934390,10 - 20 M,30 Juta- Max,-6.264667520456389,106.79694262501141,394,0.08978617447069404,0.07806586777423874,0.0363972036453335,0.05851385870709525,0.032030877499676265,0.03161270893593393,0.024436425322446283,0.0560182371290745,0.09480379320185063,0.052537692740797226,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Tebet,3,4,350,15000000000,37688442,"Tebet Raya, Tebet, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-tebet-oleh-teddy-hermawan-18846152,10 - 20 M,30 Juta- Max,-6.228505238957991,106.85517734353435,395,0.004610825550643405,0.03403478777676572,0.057999796376003936,0.08821212884967622,0.09609625380744014,0.12600970895727134,0.06996057469889116,0.03837876289226294,0.1384026556063933,0.11839310351923248,TEBET,Jakarta Selatan,DKI Jakarta,Indonesia
HARGA MENARIK AREA PREMIUM PONDOK INDAH BUILD BY PARAMA DHARMA,3,4,580,15000000000,46012270,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-harga-menarik-area-premium-pondok-indah-build-by-parama-dharma-oleh-nizar-luthfi-18037921,10 - 20 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,396,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
"3 Bedrooms Rumah Pondok Indah, Jakarta Selatan, DKI Jakarta",3,3,450,15000000000,49342105,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-3-bedrooms-rumah-pondok-indah-jakarta-selatan-dki-jakarta-oleh-sarman-17926055,10 - 20 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,397,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Kemang Utara Bebas Banjir di lingkungan tenang & akses 2 mobil,4,7,400,15000000000,14925373,"Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-utara-bebas-banjir-di-lingkungan-tenang-akses-2-mobil-oleh-nizar-luthfi-18599570,10 - 20 M,10 - 15 Juta,-6.255639999999971,106.81218000000008,398,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560368,0.03175334168398436,0.08859393866959664,0.0587475472730512,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual rumah mewah di jati padang jakarta selatan !,4,6,413,15000000000,16759777,"Jati padang, Jati Padang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-di-jati-padang-jakarta-selatan-oleh-ahmad-sauqi-18743644,10 - 20 M,15 - 25 Juta,-6.285089999999967,106.82917000000003,399,0.07798127902565,0.0662609723291947,0.04095970653290859,0.005864004174894966,0.08468073203187654,0.04341760438097797,0.06808817443850668,0.04421334168403046,0.055810551030099916,0.1051875472729975,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
Ampera - Cilandak Rumah Mewah Terawat dgn Swimming Pool Jalan Lebar,4,4,450,15000000000,23510972,"Ampera, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-ampera-cilandak-rumah-mewah-terawat-dgn-swimming-pool-jalan-lebar-oleh-nizar-luthfi-18801964,10 - 20 M,15 - 25 Juta,-6.283199999999965,106.81926000000004,400,0.08600127902563859,0.07428097232918329,0.03261230820027805,0.01766400417488789,0.07288073203188361,0.03539760438098938,0.05628817443851375,0.05223334168401905,0.053953938669643264,0.09338754727300458,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
DIJUAL RUMAH LAMA Lt 600 m2 JL GAHARU CIPETE,4,4,500,15000000000,25000000,"Cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-lama-lt-600-m2-jl-gaharu-cipete-oleh-ino-sutrisno-18432065,10 - 20 M,15 - 25 Juta,-6.277569952084483,106.79880008418057,401,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.02056773647699917,0.035481397781381034,0.06706320958800926,0.08004390240459802,0.06729758353804982,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
"DIJUAL RUMAH SECOND, SIAP HUNI, KONDISI TERAWAT AREA KEMANG TIMUR JAKARTA SELATAN .",4,4,400,15000000000,37974684,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-second-siap-huni-kondisi-terawat-area-kemang-timur-jakarta-selatan-oleh-zainab-alattas-18889963,10 - 20 M,30 Juta- Max,-6.255639999999971,106.81218000000008,402,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560368,0.03175334168398436,0.08859393866959664,0.0587475472730512,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Terbet Raya rumah siap huni lokasi strategis jalan lebar cocok untuk usaha kuliner dan komersial,4,5,237,15000000000,38759690,"Tebet raya, Tebet Raya, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-terbet-raya-rumah-siap-huni-lokasi-strategis-jalan-lebar-cocok-untuk-usaha-kuliner-dan-komersial-oleh-cecep-baskara-17141487,10 - 20 M,30 Juta- Max,-6.228505238957991,106.85517734353435,403,0.004610825550643405,0.03403478777676572,0.057999796376003936,0.08821212884967622,0.09609625380744014,0.12600970895727134,0.06996057469889116,0.03837876289226294,0.1384026556063933,0.11839310351923248,TEBET,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Dijual Pondok Indah,4,5,600,15000000000,45731707,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dijual-pondok-indah-oleh-andien-rr-18341376,10 - 20 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,404,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah Mall,4,6,580,15000000000,46012270,"Jl Metro Pondok Indah, Kebayoran Lama, Jakarta, Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-mall-oleh-olive-dirk-18399810,10 - 20 M,30 Juta- Max,-6.2649099464830496,106.78403008113804,405,0.10294114437072466,0.09122083767426936,0.04955217354536412,0.0711839765538036,0.01936075965296791,0.03706346897683322,0.0375913952224769,0.06917320702910512,0.10747391104855897,0.03986757489408888,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Cipete Utara Jakarta Selatan,4,5,422,15000000000,46875000,"Cipete Utara, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cipete-utara-jakarta-selatan-oleh-windi-18840132,10 - 20 M,30 Juta- Max,-6.261479999999949,106.80823000000004,406,0.07531127902562762,0.06359097232917232,0.021922308200267082,0.050414004174909266,0.04013073203186224,0.04608760438100035,0.023538174438492376,0.041543341684008084,0.08670393866966464,0.06063754727298321,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
For sale rumah mewah di pondok indah jakarta selatan,4,5,450,15000000000,49668874,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-for-sale-rumah-mewah-di-pondok-indah-jakarta-selatan-oleh-ahmad-khalil-giraldi-18875179,10 - 20 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,407,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
dijual rumah baru pondok indah,4,4,400,15000000000,50000000,"kartika pondok indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-pondok-indah-oleh-tabah-pranatio-18916493,10 - 20 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,408,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Kebayoran Baru Hang Lekir Sangat Dekat Dengan Sudirman Senayan City,4,4,327,15000000000,58139535,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kebayoran-baru-hang-lekir-sangat-dekat-dengan-sudirman-senayan-city-oleh-nizar-luthfi-18345031,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,409,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
House For Sale in Kemang Harga dibawah NJOP !,5,7,400,15000000000,20604396,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-house-for-sale-in-kemang-harga-dibawah-njop-oleh-ahmad-sauqi-18887396,10 - 20 M,15 - 25 Juta,-6.255639999999971,106.81218000000008,410,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560368,0.03175334168398436,0.08859393866959664,0.0587475472730512,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah MEWAH Murah Dekat PONDOK INDAH di Radio Dalam Kebayoran Jakarta Selatan,5,6,625,15000000000,25817556,"Radio Dalam, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-murah-dekat-pondok-indah-di-radio-dalam-kebayoran-jakarta-selatan-oleh-bagus-aria-dewa-danta-18566861,10 - 20 M,25 - 30 Juta,-6.26219999999995,106.78764000000008,411,0.0966212790255847,0.08490097232912941,0.04323230820022417,0.07028400417486402,0.02026073203190748,0.03616349659789364,0.031271529877336945,0.06285334168396517,0.1065739386696194,0.04076754727302845,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah Di Area Elit Pondok Indah Posisi Hook,5,5,400,15000000000,49342105,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-area-elit-pondok-indah-posisi-hook-oleh-yoni-topan-18087525,10 - 20 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,412,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Jl. Pondok Indah,5,5,450,15000000000,50335570,"Jl. Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jl-pondok-indah-oleh-lisa-16275286,10 - 20 M,30 Juta- Max,-6.2546080824118855,106.75715596106069,413,0.1195134003769116,0.10779309368045632,0.06612442955155108,0.10835996070232046,0.028027972120114875,0.07423945312535007,0.05416365122866385,0.08720784328380926,0.14464989519707586,0.005731122408322521,PESANGGRAHAN,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah,6,8,700,15000000000,13181019,"Ragunan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-oleh-nelly-a-worotitjan-17880074,10 - 20 M,10 - 15 Juta,-6.300869999999975,106.82124000000003,414,0.10169127902565922,0.08997097232920392,0.04880970653291428,0.01808997572662641,0.09253073203188222,0.0361065034020811,0.07593817443851236,0.06792334168403967,0.03430393866964465,0.1130375472730032,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah Hang Lekir VIII,3,3,280,14500000000,56201550,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-hang-lekir-viii-oleh-taufan-putra-18922270,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,415,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Jl. bango margasatwa Lt. 1425 m/lb. 500 m2,4,4,500,14500000000,10175439,"bango, Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-jl-bango-margasatwa-lt-1425-m-lb-500-m2-oleh-soni-indra-17037250,10 - 20 M,10 - 15 Juta,-6.3037209990355185,106.80444246902898,416,0.12133980903224995,0.10961950233579464,0.06795083820688941,0.03773850573321713,0.07858420009637879,0.022159971466577662,0.061991642503008926,0.08757187169063041,0.04825047060514809,0.09909101533749977,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
"Dijual rumah dengan harga dibawah NJOP di area bebas banjir - Kemang, Jakarta Selatan",4,6,400,14500000000,17386091,"Kemang, Jakarta Selatan, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-dengan-harga-dibawah-njop-di-area-bebas-banjir-kemang-jakarta-selatan-oleh-chandra-sidik-18834668,10 - 20 M,15 - 25 Juta,-6.260889999999961,106.81305000000003,417,0.06990127902564414,0.05818097232918884,0.0165123082002836,0.046184004174902434,0.04436073203186909,0.05149760438098383,0.027768174438499216,0.0361333416840246,0.0824739386696578,0.06486754727299003,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual rumah abdul madjid,4,5,1000,14500000000,20714286,"Abdul madjid, Bangka, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-abdul-madjid-oleh-tabah-pranatio-18308747,10 - 20 M,15 - 25 Juta,-6.263769999999965,106.81609000000007,418,0.06974127902560756,0.058020972329152265,0.016352308200247027,0.04026400417485654,0.050280732031914965,0.051657604381020406,0.033688174438545104,0.035973341683988025,0.07655393866961191,0.07078754727303592,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Kemang Dalam Area Elit Favorit Rumah Mewah & Ala Vila,4,5,450,14500000000,40277778,"Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-dalam-area-elit-favorit-rumah-mewah-ala-vila-oleh-nizar-luthfi-18456843,10 - 20 M,30 Juta- Max,-6.255639999999971,106.81218000000008,419,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560368,0.03175334168398436,0.08859393866959664,0.0587475472730512,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Kemang,4,5,450,14500000000,40277778,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-oleh-ferdy-18609731,10 - 20 M,30 Juta- Max,-6.255639999999971,106.81218000000008,420,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560368,0.03175334168398436,0.08859393866959664,0.0587475472730512,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
"Rumah nyaman, di lokasi strategis di kawasan scbd (harga negotiable)",4,4,400,14500000000,51971326,"Jl. Ciawi, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-nyaman-di-lokasi-strategis-di-kawasan-scbd-harga-negotiable-oleh-rifka-junita-16118817,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,421,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
MENTENG DALAM,5,7,325,14500000000,20953757,"RASAMALA RAYA MENTENG DALAM JAKARTA SELATAN, Tebet, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-menteng-dalam-oleh-aldo-17785643,10 - 20 M,15 - 25 Juta,-6.2399096654712185,106.8405814852685,422,0.02138945922843316,0.03084335602414345,0.031999511596927384,0.06221184407059965,0.07009596902836357,0.1000094241781948,0.0439602899198146,0.018480736016664785,0.11240237082731674,0.09239281874015592,PANCORAN,Jakarta Selatan,DKI Jakarta,Indonesia
Ampera Kenanga Rumah Mewah & Tenang Best Price,5,5,500,14500000000,21044993,"Ampera, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-ampera-kenanga-rumah-mewah-tenang-best-price-oleh-nizar-luthfi-18446896,10 - 20 M,15 - 25 Juta,-6.283199999999965,106.81926000000004,423,0.08600127902563859,0.07428097232918329,0.03261230820027805,0.01766400417488789,0.07288073203188361,0.03539760438098938,0.05628817443851375,0.05223334168401905,0.053953938669643264,0.09338754727300458,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
For Sale Beautiful 5BR House at Kemang,5,5,530,14500000000,21870287,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-for-sale-beautiful-5br-house-at-kemang-oleh-miranda-18347306,10 - 20 M,15 - 25 Juta,-6.255639999999971,106.81218000000008,424,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560368,0.03175334168398436,0.08859393866959664,0.0587475472730512,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah komplek Bank Mandiri H. Nawi Radio Dalam,5,6,650,14500000000,31868132,"Jl. H.nawi, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-komplek-bank-mandiri-h-nawi-radio-dalam-oleh-murti-17720954,10 - 20 M,30 Juta- Max,-6.2641826350814815,106.78982883605974,425,0.09641507804745596,0.08469477135100067,0.04302610722209543,0.06611253303367448,0.024432203173097026,0.0319920254567041,0.03106532889920821,0.06264714070583642,0.10240246752842984,0.04493901841421799,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Cipete,5,5,450,14500000000,40055249,"Cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cipete-oleh-ferdy-18737283,10 - 20 M,30 Juta- Max,-6.277569952084483,106.79880008418057,426,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.02056773647699917,0.035481397781381034,0.06706320958800926,0.08004390240459802,0.06729758353804982,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
